Date,NDX Close,QQQ Close,TQQQ Close,QQQ Return,Synthetic TQQQ Return,QQQ Source,TQQQ Source,NDX Classification
1970-03-30,35.67,0.7575476421503943,0.00870109731620835,-0.0030743432084964217,-0.009269537808274721,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-03-31,35.68,0.757760018837288,0.008706767209995107,0.00028034763106243865,0.0006516297405610727,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-01,35.85,0.7613704225144837,0.008827906963413968,0.004764573991031584,0.013913287273810897,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-02,35.75,0.759246655645545,0.00875351554055278,-0.002789400278940146,-0.008426847175609545,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-03,35.59,0.7558486286552434,0.008636101193698535,-0.004475524475524351,-0.013413393317267654,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-06,35.35,0.7507515881697907,0.008462337564377472,-0.006743467266086101,-0.02012061061163274,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-07,35.26,0.7488401979877459,0.008397118981964607,-0.0025459688826026117,-0.007706922811423033,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-08,35.25,0.7486278213008521,0.00838858572936584,-0.00028360748723754714,-0.0010162119432983619,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-09,35.27,0.7490525746746399,0.00840117269755551,0.0005673758865250011,0.0015004875190825027,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-10,35.16,0.7467164311188074,0.008322193205688317,-0.003118797845194421,-0.009401008015246601,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-13,34.92,0.7416193906333548,0.008152715807651667,-0.0068259385665528916,-0.020364511355109007,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-14,34.63,0.7354604667134329,0.007951035619285812,-0.008304696449026316,-0.024737792059005316,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-15,34.57,0.7341862065920698,0.00790888344411526,-0.0017326017903551705,-0.00530146979448947,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-16,34.23,0.7269653992376784,0.007677438982550345,-0.009835117153601636,-0.029263860467829448,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-17,34.16,0.7254787624294214,0.007629644418407551,-0.002044989775051076,-0.0062253264729841065,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-20,34.22,0.7267530225507847,0.007667922560236196,0.0017564402810306134,0.005017028281985247,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-21,34.05,0.723142618873589,0.00755390505676359,-0.004967855055523218,-0.014869412487793238,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-22,33.61,0.7137980446502593,0.007263884016292657,-0.012922173274595994,-0.038393524712261456,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-23,33.12,0.7033915869924602,0.00694940570918587,-0.01457899434692067,-0.04329340975178314,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-24,33.02,0.7012678201235217,0.006886118701785655,-0.003019323671497376,-0.009106822949847207,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-27,32.5,0.6902242324050409,0.006564187681317602,-0.015748031496063186,-0.04675072191023569,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-28,32.03,0.6802425281210296,0.006282281778181958,-0.014461538461538415,-0.04294604554619588,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-29,32.65,0.6934098827084488,0.006640802265098103,0.019356852950358938,0.057068514207889685,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-04-30,32.54,0.6910737391526164,0.006573456886732656,-0.0033690658499234694,-0.01014115097499434,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-01,32.51,0.6904366090919348,0.006554367410030125,-0.0009219422249538978,-0.0029040240213731496,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-04,31.69,0.6730217207666385,0.006064284039968452,-0.025223008305136796,-0.07477203205174314,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-05,31.38,0.6664380434729288,0.005887767543582965,-0.009782265698958792,-0.029107557499303056,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-06,31.74,0.6740836042011077,0.006086483542565608,0.011472275334607929,0.03375065294471813,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-07,31.88,0.6770568778176217,0.006164799227817345,0.004410838059231148,0.012867148116648752,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-08,31.73,0.6738712275142138,0.0060779219716754545,-0.00470514429109159,-0.014092471292475324,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-11,31.4,0.6668627968467165,0.0058899002918159525,-0.010400252127324316,-0.030935191457825213,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-12,31.1,0.6604914962399008,0.005722433354034283,-0.009554140127388422,-0.02843289860345643,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-13,30.58,0.6494479085214201,0.005438451969578392,-0.0167202572347267,-0.04962598371821789,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-14,30.15,0.6403157109849841,0.005211326408878225,-0.014061478090255153,-0.041762906424597235,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-15,30.73,0.652633558824828,0.005506884167036764,0.019237147595356774,0.056714497417589715,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-18,30.76,0.6532706888855095,0.005521806043171709,0.0009762447120078566,0.0027096767758917925,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-19,30.17,0.640740464358772,0.005207600585317182,-0.01918075422626775,-0.05690266108551151,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-20,29.4,0.6243874594679447,0.004813612303461457,-0.025522041763341274,-0.07565639403424539,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-21,28.85,0.6127067416887826,0.0045464423410078135,-0.018707482993197133,-0.05550300805520272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-22,28.89,0.6135562484363579,0.004564277636686122,0.001386481802426287,0.0039229125414037514,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-25,28.1,0.5967784901717431,0.004194352449159461,-0.027345102111457242,-0.08104791534882227,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-26,27.72,0.5887081760697764,0.004025861956008182,-0.013523131672597999,-0.04017079994911812,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-27,29.11,0.6182285355480228,0.004622170032818307,0.05014430014430027,0.14811935514087785,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-28,29.85,0.6339444103781684,0.004968842454921504,0.0254208175884576,0.07500209201343895,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-05-29,30.63,0.6505097919558893,0.005351946971165775,0.02613065326633146,0.07710136107551863,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-01,31.15,0.66155337967437,0.005619703816525461,0.016976820111002322,0.05002980164083434,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-02,31.16,0.6617657563612639,0.005624041867170614,0.0003210272873195308,0.0007719358149082186,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-03,31.43,0.6674999269073981,0.005767164058938789,0.008664955070603497,0.02544827992900011,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-04,30.97,0.6577305993102806,0.005516516728530446,-0.014635698377346573,-0.043461106333511565,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-05,30.5,0.6477488950262692,0.005267948407382746,-0.01517597675169513,-0.04505892638050866,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-08,30.55,0.6488107784607385,0.0052925535633372225,0.0016393442622950616,0.004670728346540289,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-09,30.54,0.6485984017738446,0.005286490818341795,-0.0003273322422259195,-0.0011455235970448158,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-10,30.24,0.6422271011670289,0.0051319742750310995,-0.00982318271119842,-0.02922856553057681,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-11,29.83,0.6335196570043806,0.004925286504212678,-0.013558201058201047,-0.04027451420090542,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-12,29.6,0.628634993205822,0.004812102943888733,-0.007710358699295927,-0.022980096736938436,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-15,29.89,0.6347939171257438,0.004950677411475887,0.00979729729729728,0.02879707047064302,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-16,30.52,0.648173648400057,0.005258394279284268,0.021077283372365363,0.06215651763031073,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-17,30.46,0.6468993882786938,0.005226888624742365,-0.001965923984272755,-0.005991497188794071,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-18,30.67,0.6513592987034649,0.005332532957562339,0.006894287590282433,0.020211705357541163,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-19,30.89,0.6560315858151298,0.005444710063106302,0.007173133355070194,0.021036364226287,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-22,30.73,0.652633558824828,0.0053603397413785865,-0.005179669796050557,-0.015495833708283781,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-23,29.98,0.6367053073077886,0.004972486147352358,-0.024406117800195193,-0.07235615888900351,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-24,29.67,0.630121630014079,0.004819544046818315,-0.010340226817878717,-0.03075767252071242,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-25,29.69,0.6305463833878667,0.004828296623371747,0.0006740815638692776,0.0018160590438444655,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-26,29.48,0.6260864729630956,0.004726441614633879,-0.007073088582014275,-0.021095433168879536,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-29,29.24,0.6209894324776429,0.004611806457163761,-0.008141112618724633,-0.02425400900228801,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-06-30,29.18,0.6197151723562798,0.004583001068033745,-0.0020519835841312783,-0.006246009974089794,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-01,29.27,0.6216265625383246,0.0046239916830659155,0.0030843043180261986,0.008944055308666208,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-02,29.27,0.6216265625383246,0.004623171059795404,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-06,28.81,0.611857234941207,0.004407475847507942,-0.01571574991458846,-0.04665525231441617,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-07,28.6,0.6073973245164361,0.004311682131038607,-0.007289135716764816,-0.021734371278177227,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-08,29.31,0.6224760692859,0.004627472046734334,0.024825174825174656,0.07324053724240118,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-09,29.74,0.631608266822336,0.004827424459501774,0.014670760832480312,0.04320985858975641,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-10,29.9,0.6350062938126376,0.0049033754374503144,0.005379959650302579,0.01573322971404517,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-13,29.95,0.636068177247107,0.004926754813043512,0.0016722408026756952,0.004768016622719034,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-14,29.9,0.6350062938126376,0.004901555930925495,-0.0016694490818031094,-0.005114701882728581,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-15,30.23,0.6420147244801351,0.005060673895665759,0.011036789297659055,0.032462745908159014,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-16,30.68,0.6515716753903587,0.005282564392656056,0.014885874958650236,0.04384603741812614,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-17,31.22,0.663040016482627,0.005556602065961108,0.017601043024771723,0.05187587939032469,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-20,31.27,0.6641018999170963,0.005581934161927385,0.0016015374759770218,0.004558918501912809,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-21,30.94,0.657093469249599,0.005406730335263662,-0.010553245922609533,-0.03138765552964309,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-22,30.97,0.6577305993102806,0.005421274876469605,0.0009696186166774368,0.0026900807519624165,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-23,31.36,0.666013290099141,0.005622212197165833,0.01259283177268311,0.037064588178026374,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-24,31.29,0.664526653290884,0.005584100270522045,-0.0022321428571427937,-0.006778813269089919,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-27,31.23,0.6632523931695209,0.005551442091670137,-0.0019175455417065335,-0.0058484227126631115,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-28,31.28,0.6643142766039902,0.005576742244332726,0.0016010246557798258,0.004557401886718702,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-29,31.39,0.6666504201598227,0.005633751040026909,0.0035166240409207905,0.01022259828345417,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-30,31.41,0.6670751735336103,0.00564336686452391,0.0006371455877667298,0.0017068245346098204,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-07-31,31.41,0.6670751735336103,0.0056423653319757384,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-03,31.0,0.6583677293709621,0.0054235491679754675,-0.01305316778096155,-0.03878092805515806,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-04,31.07,0.6598543661792192,0.005458805125724207,0.002258064516129199,0.006500532521566411,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-05,31.07,0.6598543661792192,0.005457836347486183,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-06,31.03,0.6590048594316438,0.005436087550484946,-0.001287415513356982,-0.003984875253955819,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-07,31.12,0.6609162496136884,0.005481751949544467,0.002900418949403738,0.008400232453108298,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-10,30.69,0.6517840520772525,0.0052567736780456805,-0.013817480719794273,-0.04104130824771842,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-11,30.53,0.6483860250869509,0.005174790822432355,-0.005213424568263125,-0.015595660120525608,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-12,30.38,0.6452003747835429,0.005098681158506118,-0.004913200131018813,-0.014707775934885587,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-13,30.12,0.6396785809243026,0.0049687275678545265,-0.008558262014483065,-0.025487687229626313,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-14,30.29,0.6432889846014982,0.0050507829738173065,0.005644090305444882,0.016514370096207823,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-17,30.36,0.6447756214097552,0.005084406366634466,0.0023109937273027015,0.00665706544736922,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-18,30.71,0.6522088054510403,0.005256851225716792,0.011528326745718243,0.03391641946913718,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-19,31.02,0.6587924827447499,0.005412852577658029,0.010094431781178637,0.029675816423731034,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-20,31.38,0.6664380434729288,0.005597671197067927,0.011605415860735047,0.034144402929566504,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-21,31.95,0.6785435146258787,0.00589738203539072,0.018164435946462554,0.05354205843311776,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-24,32.66,0.6936222593953426,0.006283911559801374,0.022222222222222143,0.06554256144354455,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-25,32.71,0.6946841428298121,0.006311247128776887,0.0015309246785060182,0.0043500881123756455,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-26,32.75,0.6955336495773874,0.006332951758428972,0.001222867624579571,0.0034390397348128036,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-27,32.7,0.6944717661429182,0.006303233828389359,-0.0015267175572517555,-0.004692587465245937,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-28,33.02,0.7012678201235217,0.006484536647893234,0.009785932721712687,0.028763460858345337,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-08-31,32.89,0.6985069231939015,0.006407884343822459,-0.003937007874015852,-0.01182078353982002,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-01,32.66,0.6936222593953426,0.0062742248489764535,-0.0069930069930072,-0.0208585997615362,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-02,32.67,0.6938346360822366,0.006278792742052343,0.00030618493570133687,0.0007280410227305287,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-03,33.13,0.7036039636793541,0.006539132340996555,0.014080195898377612,0.041463320998092516,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-04,33.44,0.7101876409730636,0.006718926868940771,0.009357078176878808,0.027495165806174116,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-08,33.52,0.7118866544682146,0.006765271690535742,0.0023923444976079455,0.006897652333322417,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-09,33.43,0.7099752642861699,0.006710351297719205,-0.002684964200477369,-0.008117987765867685,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-10,33.24,0.7059401072351865,0.006596369844174901,-0.0056835177983847185,-0.016985914520309,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-11,33.33,0.7078514974172312,0.006648018984000439,0.0027075812274366395,0.007829933894799725,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-14,33.15,0.7040287170531417,0.006540659887899862,-0.005400540054005365,-0.016149035729133007,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-15,32.87,0.6980821698201137,0.006376116307627282,-0.008446455505279005,-0.025157030497332675,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-16,33.05,0.7019049501842032,0.006478246443523859,0.005476118040766753,0.016017608677308115,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-17,33.25,0.7061524839220804,0.006593034870849315,0.00605143721633894,0.01771905844060741,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-18,33.39,0.7091257575385944,0.006673962698443258,0.004210526315789442,0.012274745876403596,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-21,33.1,0.7029668336186725,0.006501352682280568,-0.00868523510032948,-0.025863197617653797,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-22,33.09,0.7027544569317787,0.006494390087832189,-0.0003021148036252974,-0.0010709455075949544,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-23,33.11,0.7031792103055663,0.0065048461779239584,0.000604412209126437,0.0016100187931983308,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-24,33.02,0.7012678201235217,0.006451400313238977,-0.0027182120205373472,-0.008216314917079023,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-25,33.49,0.711249524407533,0.006721827422521783,0.014233797698364414,0.04191758318389567,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-28,33.94,0.7208064753177565,0.006987747482848712,0.013436846819946169,0.039560679501522665,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-29,33.92,0.720381721943969,0.006974329651676083,-0.0005892751915141936,-0.0019201940547454433,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-09-30,34.1,0.7242045023080584,0.007082545351751485,0.005306603773584939,0.015516286937970119,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-01,34.12,0.724629255681846,0.007093573409982606,0.0005865102639293074,0.001557075554537878,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-02,34.46,0.7318500630362373,0.007301362135826344,0.009964830011723436,0.029292531962990764,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-05,35.0,0.7433184041285057,0.007638436985510173,0.015670342426001183,0.04616602264252406,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-06,35.15,0.7465040544319135,0.007733895348972166,0.004285714285714226,0.0124971068875836,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-07,35.17,0.7469288078057013,0.007745536881773234,0.000568990042674411,0.0015052612268171876,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-08,34.8,0.7390708703906285,0.007503176636122472,-0.010520329826556707,-0.03129030941949106,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-09,34.45,0.7316376863493435,0.007278670705282409,-0.010057471264367734,-0.029921450837132435,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-12,34.08,0.7237797489342707,0.007046185863375148,-0.01074020319303337,-0.031940563232038637,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-13,34.04,0.7229302421866952,0.00702047715519636,-0.0011737089201877549,-0.003648599210590954,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-14,34.1,0.7242045023080584,0.0070558276464917176,0.001762632197414904,0.005035340264470348,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-15,34.29,0.7282396593590417,0.007170842711260307,0.005571847507331196,0.016300719140408614,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-16,34.15,0.7252663857425277,0.007082985421970328,-0.004082822980460699,-0.01225201734686165,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-19,33.69,0.7154970581454101,0.006799569499674111,-0.013469985358711689,-0.04001362496343793,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-20,33.9,0.7199569685701812,0.006923708631452903,0.006233303650935218,0.01825691049775147,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1970-10-21,33.91,0.720169345257075,0.0069285200485342795,0.0002949852507374562,0.0006949190581934185,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
